Date;Time of day;Germany/Austria/Luxembourg[Euro/MWh];Denmark 1[Euro/MWh];Denmark 2[Euro/MWh];France[Euro/MWh];Northern Italy[Euro/MWh];Netherlands[Euro/MWh];Poland[Euro/MWh];Sweden 4[Euro/MWh];Switzerland[Euro/MWh];Slovenia[Euro/MWh];Czech Republic[Euro/MWh];Hungary[Euro/MWh]
Aug 17, 2017;1:00 AM;28.44;28.44;29.09;28.44;49.98;28.44;-;29.09;32.09;41;30.07;32.09
Aug 17, 2017;2:00 AM;26.96;26.96;27.55;26.96;45;26.96;-;27.55;30.31;26.96;29;31.07
Aug 17, 2017;3:00 AM;26.83;26.83;27.49;26.83;41.14;26.83;-;27.49;28.78;26.83;28;29.07
Aug 17, 2017;4:00 AM;26.96;26.96;29.15;26.96;41.14;26.96;-;29.15;28.38;39.45;27.86;29.06
Aug 17, 2017;5:00 AM;28.57;30.42;30.42;28.57;42;28.57;-;30.42;28.11;41.01;29.86;30.58
Aug 17, 2017;6:00 AM;33.94;33.94;38.17;33.94;43.5;33.94;-;38.17;29.23;42.1;33.37;33.6
Aug 17, 2017;7:00 AM;36.9;47.35;47.35;36.9;46.76;36.9;-;47.35;34.05;46.76;38.51;48
Aug 17, 2017;8:00 AM;40.14;47.32;47.32;40.14;50.62;40.14;-;47.32;37.36;58;40;55.67
Aug 17, 2017;9:00 AM;39.24;50.04;50.04;39.24;50;39.24;-;50.04;39.05;67;40;57.23
Aug 17, 2017;10:00 AM;36.47;50.06;50.06;36.47;50.62;36.47;-;50.06;38.69;59.89;37.4;58.63
Aug 17, 2017;11:00 AM;36.02;53.88;53.88;36.02;50.62;36.02;-;53.88;37.02;59.9;37;64.97
Aug 17, 2017;12:00 PM;33.39;50.36;50.36;33.39;49.98;33.39;-;50.36;36.45;59.9;35;71.98
Aug 17, 2017;1:00 PM;31.64;50.01;50.01;31.64;46.76;31.64;-;50.01;34.11;46.76;32.5;69.79
Aug 17, 2017;2:00 PM;30;38.31;47.77;30;46.2;30;-;47.77;33.02;59.9;31.8;67.26
Aug 17, 2017;3:00 PM;30.19;38.19;40.73;30.19;49.98;30.19;-;40.73;31.96;59.9;31.06;64.97
Aug 17, 2017;4:00 PM;31.68;36.26;36.26;31.68;50.62;31.68;-;36.26;32.01;59.9;33;64.97
Aug 17, 2017;5:00 PM;35.32;35.32;36.19;35.32;50.62;35.32;-;36.19;33.48;50.62;36.3;64.97
Aug 17, 2017;6:00 PM;37.42;37.42;37.42;37.42;52.06;37.42;-;37.42;36.01;52.06;38.24;62.79
Aug 17, 2017;7:00 PM;38.97;38.04;38.04;38.97;55.5;38.97;-;38.04;37.9;55.5;39.7;68.06
Aug 17, 2017;8:00 PM;38.35;37.45;37.45;38.35;64;38.35;-;37.45;38.87;64;38.13;88.07
Aug 17, 2017;9:00 PM;37.62;36.71;36.71;37.62;55.61;37.62;-;36.71;37.86;55.61;37.3;64.47
Aug 17, 2017;10:00 PM;36.87;31.73;31.73;36.87;51.42;36.87;-;31.73;37.24;51.42;34.1;49.43
Aug 17, 2017;11:00 PM;31.7;29.09;29.09;35.45;50.62;31.7;-;29.09;34.76;40.11;30.51;39.6
Aug 18, 2017;12:00 AM;29.21;28.5;28.5;29.21;49;29.21;-;28.5;31.92;42.41;29.1;40.89
Aug 18, 2017;1:00 AM;28.29;28.29;28.29;28.29;42.81;28.29;-;28.29;31.17;42.81;28.5;39.07
Aug 18, 2017;2:00 AM;27.28;27.28;27.28;27.28;41.14;27.28;-;27.28;29.56;41.01;27.03;30.29
Aug 18, 2017;3:00 AM;26.35;26.35;26.35;26.35;41;26.35;-;26.35;28.14;26.35;26.6;29.2
Aug 18, 2017;4:00 AM;27.7;27.7;27.7;27.7;40.92;27.7;-;27.7;27.43;40.92;26.71;31.05
Aug 18, 2017;5:00 AM;28.61;28.61;28.61;28.61;41.14;28.61;-;28.61;27.1;41.14;28.5;39.07
Aug 18, 2017;6:00 AM;33.63;33.63;33.63;33.63;41.56;33.63;-;33.63;28.92;41.56;33.15;45.95
Aug 18, 2017;7:00 AM;38.48;38.86;38.86;38.48;46.05;38.48;-;38.86;33.24;46.05;38.9;46.54
Aug 18, 2017;8:00 AM;42.25;43.29;43.29;42.25;49;42.25;-;43.29;36.98;53.53;41;60.78
Aug 18, 2017;9:00 AM;38.88;44.47;44.47;41.04;47.01;45;-;44.47;38.98;47.01;41;64.1
Aug 18, 2017;10:00 AM;36.1;48.01;48.01;38.5;48.35;43.01;-;48.01;38.59;53.53;38.2;65.96
Aug 18, 2017;11:00 AM;36.85;48.05;48.05;39.41;47.5;44.2;-;48.05;37.54;55.55;38;71
Aug 18, 2017;12:00 PM;36.29;40.96;40.96;36.29;47.05;36.29;-;40.96;37.02;55.55;35.07;73.95
Aug 18, 2017;1:00 PM;33.17;33.17;40.05;33.17;45;33.17;-;40.05;35.01;53.53;33.01;69.75
Aug 18, 2017;2:00 PM;31.1;31.1;38.69;33.03;46.32;32.35;-;38.69;33.11;55.55;33;73.92
Aug 18, 2017;3:00 PM;31.56;31.56;40.39;31.56;49.98;31.56;-;40.39;32.03;72.86;34.01;76.31
Aug 18, 2017;4:00 PM;32.4;33.89;33.89;32.4;50.62;32.4;-;33.89;32.01;70.67;36;74.12
Aug 18, 2017;5:00 PM;35.71;35.71;35.71;35.71;50.62;35.71;-;35.71;32.54;73.75;37.01;77.19
Aug 18, 2017;6:00 PM;37.43;37.43;37.43;37.43;51.42;37.43;-;37.43;35.54;70.61;38;74.12
Aug 18, 2017;7:00 PM;38.7;38.7;38.7;38.7;55.61;38.7;-;38.7;36.78;78.16;38.5;83.03
Aug 18, 2017;8:00 PM;36.99;36.99;36.99;36.99;57;36.99;-;36.99;37.14;58.5;38.5;100
Aug 18, 2017;9:00 PM;37.02;37.02;37.02;37.02;55.61;37.02;-;37.02;37.05;55.61;37;65.97
Aug 18, 2017;10:00 PM;34.95;34.95;34.95;34.95;53;34.95;-;34.95;36.01;53;34.59;56.41
Aug 18, 2017;11:00 PM;29.45;29.45;29.45;32.81;50.62;38.36;-;29.45;35.52;50.62;30.67;52.09
Aug 19, 2017;12:00 AM;22.22;22.22;29.12;22.22;50.62;22.22;-;29.12;32.12;50.62;22.1;49.25
Aug 19, 2017;1:00 AM;22.01;22.01;27.23;22.01;49.98;22.01;-;27.23;24.54;49.98;19.9;44.43
Aug 19, 2017;2:00 AM;13.11;24.07;26.92;13.11;48.16;13.11;-;26.92;22.07;48.16;16;41.05
Aug 19, 2017;3:00 AM;10.93;23.82;26.32;10.69;43.97;11.29;-;26.32;18.5;43.97;13.7;38.22
Aug 19, 2017;4:00 AM;10.47;23.52;25.83;10.23;43.97;10.8;-;25.83;15.74;43.97;11.5;39.07
Aug 19, 2017;5:00 AM;10.93;22.84;25.87;10.7;44.1;11.29;-;25.87;14.06;44.1;11.7;43.04
Aug 19, 2017;6:00 AM;11;23;26.62;10.76;45;11.36;-;26.62;13.75;45;14.3;44.92
Aug 19, 2017;7:00 AM;15.93;23.08;29.41;15.93;46.67;15.93;-;29.41;16.42;46.67;17.1;48.9
Aug 19, 2017;8:00 AM;20.74;24.38;29.46;20.74;46.5;20.74;-;29.46;18.58;46.5;20.4;50.91
Aug 19, 2017;9:00 AM;18.96;25.7;31.71;21.07;47.5;29.5;-;31.71;21.98;47.5;12.7;53.95
Aug 19, 2017;10:00 AM;14.62;26.07;32.31;17.09;41.69;26.93;-;32.31;20.56;43.19;12.4;58.49
Aug 19, 2017;11:00 AM;12.42;12.42;31.66;16.26;41;29.9;-;31.66;21.22;43.19;11.56;54.93
Aug 19, 2017;12:00 PM;7.13;7.13;30.24;18.39;40.92;30;-;30.24;22.03;43.19;10;47.95
Aug 19, 2017;1:00 PM;-0.07;-0.07;28.94;13.87;39.5;28;-;28.94;20.37;39.5;10;39.9
Aug 19, 2017;2:00 PM;-4;-4;27.07;10.15;39.42;25.82;-;27.07;19.66;39.42;8.16;38.28
Aug 19, 2017;3:00 PM;-0.22;-0.22;26.19;12.64;40.04;25.77;-;26.19;16.56;40.04;8.35;38.26
Aug 19, 2017;4:00 PM;8.16;8.16;26.22;13.18;43;25.63;-;26.22;17.97;43;10;44.96
Aug 19, 2017;5:00 PM;11.33;11.33;26.57;14.22;45;25.64;-;26.57;16.09;45;11.5;50.95
Aug 19, 2017;6:00 PM;22.03;22.03;27.04;23.06;49.98;25.51;-;27.04;19.06;49.98;19;56.99
Aug 19, 2017;7:00 PM;26.63;26.63;26.88;26.45;51.42;26.96;-;26.88;24.81;51.42;23.5;60.06
Aug 19, 2017;8:00 PM;26.63;26.63;26.63;26.45;54;26.96;-;26.63;25.38;54;26.2;61
Aug 19, 2017;9:00 PM;27;27;27;27.02;51.42;27.06;-;27;26.48;51.42;27.3;59.08
Aug 19, 2017;10:00 PM;25.33;25.33;25.33;26.89;49.99;30.8;-;25.33;27.35;49.99;26.2;50.03
Aug 19, 2017;11:00 PM;20.05;20.05;24.41;22.98;46.8;30.2;-;24.41;26.39;42.2;19.1;45.29
Aug 20, 2017;12:00 AM;10.84;10.84;24.19;13;43;17.8;-;24.19;23.76;10.84;12.25;22.12
Aug 20, 2017;1:00 AM;10.1;10.1;22.44;10.1;40.92;10.1;-;22.44;18;10.1;8.8;23.19
Aug 20, 2017;2:00 AM;9.77;9.77;21.36;7.7;40.04;13.41;-;21.36;14.63;9.77;6.01;15.55
Aug 20, 2017;3:00 AM;9.01;9.01;21.1;6.28;39.35;14.08;-;21.1;11.32;9.01;6.28;12.55
Aug 20, 2017;4:00 AM;5.18;5.18;20.01;7.07;39.11;15;-;20.01;9.35;5.18;5.6;12.1
Aug 20, 2017;5:00 AM;8.51;8.51;18.24;6.21;39.19;17.65;-;18.24;8.05;8.51;2.81;10.07
Aug 20, 2017;6:00 AM;8.17;8.17;20.48;5.31;37.71;19.82;-;20.48;8.7;8.17;3.4;8.14
Aug 20, 2017;7:00 AM;5.06;23.25;23.25;4.07;39.65;22.5;-;23.25;9.12;5.06;5.25;6.86
Aug 20, 2017;8:00 AM;9.65;24.07;24.07;6.16;40.04;23.3;-;24.07;9.07;26.62;2.02;17.44
Aug 20, 2017;9:00 AM;5.59;24.72;25.51;6.8;39.29;23.93;-;25.51;8.52;39.29;4.5;19.4
Aug 20, 2017;10:00 AM;2.66;25.16;26.34;6.91;39.86;24.36;-;26.34;9.96;39.86;2.88;21.79
Aug 20, 2017;11:00 AM;2.1;25.53;26.47;6.54;37.99;24.98;-;26.47;6;37.99;3.1;26
Aug 20, 2017;12:00 PM;-0.01;25.75;26.16;8.25;36;26.6;-;26.16;7.42;36;-3.26;21.79
Aug 20, 2017;1:00 PM;-14.35;21.48;25.79;5.76;32.09;26.64;-;25.79;5.1;32.09;-3.35;15.26
Aug 20, 2017;2:00 PM;-12.93;0.03;25.73;-0.87;32.51;26.58;-;25.73;4.95;32.09;-5;16.35
Aug 20, 2017;3:00 PM;-6.37;-6.37;25.68;-0.05;33.99;26.25;-;25.68;2.35;32.09;-4.12;16.35
Aug 20, 2017;4:00 PM;-3.57;0;26.17;0.05;38.71;24.9;-;26.17;2.36;27.19;-2.34;19.62
Aug 20, 2017;5:00 PM;7.53;9.95;27.15;7.53;40.04;26.8;-;27.15;2.85;28.99;6.29;27.08
Aug 20, 2017;6:00 PM;14.13;24.29;27.55;16.61;41.98;26.93;-;27.55;11;41.98;18.54;34.54
Aug 20, 2017;7:00 PM;26.5;26.5;27.47;26.87;47.63;28.4;-;27.47;22.58;47.63;24.7;46.1
Aug 20, 2017;8:00 PM;28.5;28.5;28.5;28.5;50.62;28.5;-;28.5;27.48;50.62;27.5;55.06
Aug 20, 2017;9:00 PM;30.57;30.57;30.57;31.51;50.55;35.5;-;30.57;29.09;50.55;27.82;50.96
Aug 20, 2017;10:00 PM;29.06;29.06;29.06;32.11;47.5;45;-;29.06;30.52;29.06;27.37;39.01
Aug 20, 2017;11:00 PM;23.18;23.18;26.4;28.13;42.02;41.03;-;26.4;30.83;23.18;21.61;27.83
Aug 21, 2017;12:00 AM;19.55;19.55;24.32;24.84;41.14;37;-;24.32;25.18;19.55;21.94;30.14
Aug 21, 2017;1:00 AM;12.34;12.34;23.72;19.9;40.5;38.35;-;23.72;23.08;12.34;19.83;26.41
Aug 21, 2017;2:00 AM;10.96;10.96;23.43;18.86;40.04;38.64;-;23.43;21.36;10.96;18.33;21.67
Aug 21, 2017;3:00 AM;9.74;9.74;23.69;14.8;39.98;27.7;-;23.69;19.06;9.74;17.2;21.05
Aug 21, 2017;4:00 AM;9.96;9.96;23.11;14.65;38.66;26.61;-;23.11;20.68;9.96;19.4;21.53
Aug 21, 2017;5:00 AM;20.34;20.34;24;20.34;40.5;20.34;-;24;24.86;20.34;24.6;26.53
Aug 21, 2017;6:00 AM;29.93;29.93;30.77;29.93;41.14;29.93;-;30.77;31.76;41.14;31;40.97
Aug 21, 2017;7:00 AM;35.17;35.17;38.27;35.17;45.14;35.17;-;38.27;35.42;45.14;35.6;60.59
Aug 21, 2017;8:00 AM;36.8;36.8;42.69;36.8;45.67;36.8;-;42.69;37.34;45.67;39;49.72
Aug 21, 2017;9:00 AM;35.54;35.54;45.03;35.54;45.28;35.54;-;45.03;37.3;45.28;38.3;58.32
Aug 21, 2017;10:00 AM;33.77;33.77;47.85;34.23;44.64;35;-;47.85;36.27;44.64;36.67;59.96
Aug 21, 2017;11:00 AM;31.16;31.16;48.09;35.93;43.92;43.79;-;48.09;36.55;71;36.8;63.15
Aug 21, 2017;12:00 PM;30.96;30.96;48.01;33.64;43.92;38;-;48.01;35.05;85.69;35.6;61.48
Aug 21, 2017;1:00 PM;29.62;29.62;47.85;33.52;43.92;39.9;-;47.85;33.1;102;33;64.63
Aug 21, 2017;2:00 PM;27.93;27.93;45.54;33.21;44.14;41.78;-;45.54;32.05;85;31.8;69.52
Aug 21, 2017;3:00 PM;29.87;29.87;43.98;31.18;44.45;33.31;-;43.98;32.08;44.45;32.3;64.95
Aug 21, 2017;4:00 PM;32.06;32.06;39.78;32.06;47;32.06;-;39.78;33.97;47;34.36;61.96
Aug 21, 2017;5:00 PM;34.71;45.03;45.03;34.71;50.04;34.71;-;45.03;36.48;50.04;37;56.03
Aug 21, 2017;6:00 PM;39.8;39.8;40.5;39.8;51.48;39.8;-;40.5;38.97;51.48;40.2;55.26
Aug 21, 2017;7:00 PM;41.86;41.86;41.86;41.86;57.61;41.86;-;41.86;41.22;57.61;44;49.91
Aug 21, 2017;8:00 PM;41.01;41.01;41.01;41.01;80;41.01;-;41.01;40.28;80;43.5;60.59
Aug 21, 2017;9:00 PM;40.31;40.31;40.31;40.31;57.61;40.31;-;40.31;39.65;57.61;42.3;42.88
Aug 21, 2017;10:00 PM;37.71;36.99;36.99;37.71;51.06;37.71;-;36.99;37.7;51.06;37.33;39.57
Aug 21, 2017;11:00 PM;32;31.24;31.24;32;50.04;32;-;31.24;33.06;50.04;31.5;32.59
Aug 22, 2017;12:00 AM;32.77;31.98;31.98;32.77;47;32.77;-;31.98;30.19;47;30.6;42.38
Aug 22, 2017;1:00 AM;30;29.7;29.7;30;43.5;30;-;29.7;29.06;43.5;29.3;35.08
Aug 22, 2017;2:00 AM;29.53;29.53;29.53;29.53;41.14;29.53;-;29.53;26.97;37.04;27.5;28.06
Aug 22, 2017;3:00 AM;27.9;27.9;27.9;27.9;40.92;27.9;-;27.9;26.44;37.89;26.8;26.95
Aug 22, 2017;4:00 AM;27.78;27.78;27.78;27.78;41.14;27.78;-;27.78;26.35;39.8;27;28.78
Aug 22, 2017;5:00 AM;31.78;31.78;31.78;31.78;43.28;31.78;-;31.78;29.47;40.4;29.72;33.69
Aug 22, 2017;6:00 AM;37.71;37.71;37.71;37.71;48.65;37.71;-;37.71;36.65;48.65;36.01;43.02
Aug 22, 2017;7:00 AM;42.24;48.04;48.04;37.84;50.68;41.31;-;48.04;41.08;50.68;41.8;57.93
Aug 22, 2017;8:00 AM;42.42;57.35;57.35;39.57;52.28;42.42;-;57.35;42.08;52.28;43.24;57.26
Aug 22, 2017;9:00 AM;39.99;57.39;57.39;39.99;54.9;39.99;-;57.39;40.42;65;42;60.18
Aug 22, 2017;10:00 AM;37.76;59.95;59.95;37.76;52.01;37.76;-;59.95;38.41;66;38.9;60.62
Aug 22, 2017;11:00 AM;36.91;59.98;59.98;36.91;51.06;36.91;-;59.98;37.39;69;38.2;73.92
Aug 22, 2017;12:00 PM;35.57;59.92;59.92;35.57;48.65;35.57;-;59.92;35.7;90;35.2;83.97
Aug 22, 2017;1:00 PM;35.36;57.39;57.39;35.36;45.99;35.36;-;57.39;35.01;90;33.5;75
Aug 22, 2017;2:00 PM;35.08;57.34;57.34;35.08;48.65;35.08;-;57.34;34.16;82;32.2;71.92
Aug 22, 2017;3:00 PM;36.06;50.02;50.02;36.06;51.06;36.06;-;50.02;34.76;69;33.7;67.96
Aug 22, 2017;4:00 PM;37.39;39.04;39.04;37.39;52.9;37.39;-;39.04;35.94;66;36;58.8
Aug 22, 2017;5:00 PM;42.02;45.08;45.08;42.02;54;42.02;-;45.08;38.86;54;38.8;56.23
Aug 22, 2017;6:00 PM;44.71;44.71;44.71;44.71;54.9;44.71;-;44.71;41.4;54.9;42.2;60.11
Aug 22, 2017;7:00 PM;48.17;48.17;48.17;48.17;57.61;48.17;-;48.17;43.53;57.61;44.4;68.03
Aug 22, 2017;8:00 PM;45.07;45.07;45.07;45.07;75.92;45.07;-;45.07;43;96;44.3;98.08
Aug 22, 2017;9:00 PM;43.38;43.38;43.38;43.38;60.01;43.38;-;43.38;40.84;60.01;41.8;73.05
Aug 22, 2017;10:00 PM;38.81;38.81;38.81;38.81;54;38.81;-;38.81;38.61;54;38.96;59.91
Aug 22, 2017;11:00 PM;34.85;34.85;34.85;34.85;50.68;34.85;-;34.85;34.58;50.68;34.5;51.72
Aug 23, 2017;12:00 AM;30.97;30.97;31.82;30.97;50.04;30.97;-;31.82;34.58;50.04;32;45
Aug 23, 2017;1:00 AM;30.93;30.93;31.7;30.93;47.77;30.93;-;31.7;33.36;47.77;31;39.01
Aug 23, 2017;2:00 AM;29.63;30.36;30.36;29.63;42;29.63;-;30.36;31.22;42;30.16;34.55
Aug 23, 2017;3:00 AM;28.4;30.4;30.4;28.4;41.14;28.4;-;30.4;29.98;41.14;28;33.02
Aug 23, 2017;4:00 AM;28.06;30.07;30.07;28.06;42;28.06;-;30.07;28.67;42;28.56;37.6
Aug 23, 2017;5:00 AM;29.76;31.74;31.74;29.76;44.51;29.76;-;31.74;28.87;44.51;31.4;45.02
Aug 23, 2017;6:00 AM;36.93;39.07;39.07;36.93;50;36.93;-;39.07;31.65;50;37.5;54.05
Aug 23, 2017;7:00 AM;40.92;99.98;99.98;40.92;51.5;40.92;-;99.98;37.84;51.5;41.92;58.41
Aug 23, 2017;8:00 AM;43.36;120.01;120.01;43.36;51.48;43.36;-;120.01;41.95;51.48;42.9;58.41
Aug 23, 2017;9:00 AM;40.72;105.57;105.57;40.72;50.68;40.72;-;105.57;43.07;50.68;40.9;71.71
Aug 23, 2017;10:00 AM;38.24;100;100;38.24;47.77;38.24;-;100;41.66;47.77;38;64.09
Aug 23, 2017;11:00 AM;37.5;85.06;85.06;37.5;45.99;37.5;-;85.06;39.34;45.99;37.1;62.55
Aug 23, 2017;12:00 PM;36.25;79.83;79.83;36.25;44.14;36.25;-;79.83;38.44;44.14;35.4;66.06
Aug 23, 2017;1:00 PM;34;81.05;81.05;34;43.92;34;-;81.05;36.93;43.92;34.27;60.59
Aug 23, 2017;2:00 PM;32.5;86.01;86.01;32.5;44.14;32.5;-;86.01;36.09;44.14;33.87;53.29
Aug 23, 2017;3:00 PM;34.1;65.19;65.19;34.1;47;34.1;-;65.19;35.3;47;34.7;52.09
Aug 23, 2017;4:00 PM;37.06;49.12;49.12;37.06;48.31;37.06;-;49.12;35.94;48.31;36.52;54.05
Aug 23, 2017;5:00 PM;40.24;75.34;75.34;40.24;50.68;40.24;-;75.34;37;50.68;40.78;57.6
Aug 23, 2017;6:00 PM;45.94;49.03;49.03;45.94;54.9;45.94;-;49.03;40.73;54.9;42.65;60.08
Aug 23, 2017;7:00 PM;48.05;49.24;49.24;48.05;60;48.05;-;49.24;43.22;60;46.1;76.07
Aug 23, 2017;8:00 PM;44.9;44.96;44.96;44.9;75;44.9;-;44.96;45.95;75;43.4;108.98
Aug 23, 2017;9:00 PM;41.92;41.92;41.92;41.92;58.9;41.92;-;41.92;42.98;62.09;41.02;71.71
Aug 23, 2017;10:00 PM;35.96;35.96;35.96;41.06;51.5;35.96;-;35.96;40.87;51.5;36.5;60.09
Aug 23, 2017;11:00 PM;31.29;31.29;31.29;39;50.04;31.29;-;31.29;37.48;50.04;32.15;54.02
Aug 24, 2017;12:00 AM;29.99;29.99;30.72;33.36;50;29.99;-;30.72;32.7;50;29.82;50.01
Aug 24, 2017;1:00 AM;29.48;29.48;31.04;29.48;48.9;29.48;-;31.04;30.82;48.9;28.6;45.09
Aug 24, 2017;2:00 AM;28.1;28.1;30.9;28.1;45.32;28.1;-;30.9;29.66;45.32;26.8;39.58
Aug 24, 2017;3:00 AM;27.73;27.73;30.92;27.73;43.09;27.73;-;30.92;27.99;43.09;26.8;37.83
Aug 24, 2017;4:00 AM;28;28;29.18;28;43;28;-;29.18;27.39;43;26.99;41.2
Aug 24, 2017;5:00 AM;30.27;30.27;31.01;30.27;46.5;30.27;-;31.01;27.36;46.5;29.85;46.03
Aug 24, 2017;6:00 AM;36.45;36.45;37.35;36.45;50.04;36.45;-;37.35;29.76;53.1;35.7;49.93
Aug 24, 2017;7:00 AM;39.42;48.02;48.02;39.42;50.68;39.42;-;48.02;35.82;199;40.8;58.94
Aug 24, 2017;8:00 AM;42.14;48.39;48.39;42.14;52.11;42.14;-;48.39;40.19;150;42.3;76.09
Aug 24, 2017;9:00 AM;42.09;50.51;50.51;42.09;50.68;42.09;-;50.51;42.4;87.65;41;71.73
Aug 24, 2017;10:00 AM;40.7;54.39;54.39;40.7;49.78;40.7;-;54.39;41.34;82.34;38.5;67.23
Aug 24, 2017;11:00 AM;39.94;50.94;50.94;39.94;48.49;39.94;-;50.94;39.65;103;38;76.09
Aug 24, 2017;12:00 PM;32.38;53.87;53.87;45.45;45.45;32.38;-;53.87;38.93;160;35.32;93.1
Aug 24, 2017;1:00 PM;29.63;54.5;54.5;44.99;44.99;29.63;-;54.5;37.89;160;33;91.35
Aug 24, 2017;2:00 PM;29.69;49.08;49.08;38;47.86;31;-;49.08;37.29;160;31.51;84.59
Aug 24, 2017;3:00 PM;29.8;45.22;45.22;40.33;48.9;29.8;-;45.22;36.2;160;33;81.58
Aug 24, 2017;4:00 PM;31.76;39.73;39.73;34.07;48.9;34.55;-;39.73;36.01;97.69;36.1;73.92
Aug 24, 2017;5:00 PM;39.7;44.83;44.83;39.7;50.04;39.7;-;44.83;37.09;96;39.99;69.55
Aug 24, 2017;6:00 PM;42.75;42.75;42.75;42.75;51.06;42.75;-;42.75;39.74;82.34;42.52;64.93
Aug 24, 2017;7:00 PM;44.89;44.89;44.89;44.89;55.5;44.89;-;44.89;42.52;73.2;44.59;80.02
Aug 24, 2017;8:00 PM;44.55;44.55;44.55;44.55;65;44.55;-;44.55;43.97;123;43.7;99.93
Aug 24, 2017;9:00 PM;42.91;41.88;41.88;42.91;54.48;42.91;-;41.88;42.6;54.48;41.7;61.21
Aug 24, 2017;10:00 PM;39.22;36.67;36.67;39.22;50.04;39.22;-;36.67;41.22;50.04;37.8;49.93
Aug 24, 2017;11:00 PM;33.96;33.14;33.14;35.73;47.34;36.54;-;33.14;38.07;47.34;32.97;42.8
Aug 25, 2017;12:00 AM;33.43;32.63;32.63;34.28;47.05;34.56;-;32.63;35.12;47.05;33;47.09
Aug 25, 2017;1:00 AM;31.31;31.31;31.31;31.31;43.5;31.31;-;31.31;33.41;43.5;31.82;44.85
Aug 25, 2017;2:00 AM;30.13;30.13;30.13;30.13;41.14;30.13;-;30.13;32.38;41.14;30.23;36.49
Aug 25, 2017;3:00 AM;29.51;29.51;29.99;29.51;41.11;29.51;-;29.99;30.33;41.11;29.1;38.61
Aug 25, 2017;4:00 AM;29.94;29.94;30.68;29.94;41.11;29.94;-;30.68;29.52;41.11;29.51;41.2
Aug 25, 2017;5:00 AM;32.28;32.28;32.28;32.28;43;32.28;-;32.28;29.57;43;32;45.51
Aug 25, 2017;6:00 AM;38.05;38.05;40.01;38.05;49.99;38.05;-;40.01;31.94;49.99;37.9;49.17
Aug 25, 2017;7:00 AM;42.97;43.97;43.97;42.97;50.68;42.97;-;43.97;37.99;54.56;42.2;60.37
Aug 25, 2017;8:00 AM;44.9;47.41;47.41;44.9;57.61;44.9;-;47.41;42.21;80.19;44.84;100.01
Aug 25, 2017;9:00 AM;44.67;49.61;49.61;44.67;57.61;44.67;-;49.61;44.72;80.19;43.5;99.63
Aug 25, 2017;10:00 AM;41.77;41.77;50.05;41.77;53.53;41.77;-;50.05;43.49;53.53;41.25;99.68
Aug 25, 2017;11:00 AM;39.87;39.87;47.7;39.87;53.53;39.87;-;47.7;41.06;61.77;40.05;109
Aug 25, 2017;12:00 PM;37.92;37.92;43.37;37.92;51.48;37.92;-;43.37;39.83;53.53;37.26;124.26
Aug 25, 2017;1:00 PM;34.98;34.98;41.03;34.98;51.48;34.98;-;41.03;39.05;51.48;34.99;109.02
Aug 25, 2017;2:00 PM;33.09;33.09;39.76;33.09;54.54;33.09;-;39.76;38.02;54.54;34;109
Aug 25, 2017;3:00 PM;33.99;33.99;38.56;33.99;56.52;33.99;-;38.56;36.8;56.52;34.99;100
Aug 25, 2017;4:00 PM;36.04;36.04;36.04;36.04;53.55;36.04;-;36.04;36.82;53.55;36.99;109
Aug 25, 2017;5:00 PM;40.41;40.41;40.41;40.41;53.01;40.41;-;40.41;37.07;53.01;42.5;98.53
Aug 25, 2017;6:00 PM;43.98;42.93;42.93;43.98;57.61;43.98;-;42.93;41.17;57.61;45.99;98.1
Aug 25, 2017;7:00 PM;45.7;45.7;45.7;45.7;65;45.7;-;45.7;44.92;65;47.67;117.72
Aug 25, 2017;8:00 PM;45.4;45.4;45.4;45.4;74.42;45.4;-;45.4;47.24;74.42;46;109.21
Aug 25, 2017;9:00 PM;42.91;41.24;41.24;42.91;57.61;42.91;-;41.24;45.51;57.61;43.65;64.74
Aug 25, 2017;10:00 PM;39.7;37.93;37.93;39.7;52;39.7;-;37.93;43.29;52;39.8;53.05
Aug 25, 2017;11:00 PM;35.43;34.6;34.6;42.18;50.68;35.43;-;34.6;39.75;49;35;44.93
Aug 26, 2017;12:00 AM;34.75;34.75;34.75;34.75;50.68;34.75;-;34.75;35.97;50.68;34.52;51.21
Aug 26, 2017;1:00 AM;32.21;32.21;32.21;32.21;50.04;32.21;-;32.21;34.49;50.04;32.7;46.06
Aug 26, 2017;2:00 AM;31.38;31.38;31.38;31.38;47.96;31.38;-;31.38;32.91;45.01;31;35.54
Aug 26, 2017;3:00 AM;30.89;30.89;30.89;30.89;43;30.89;-;30.89;31.25;43;30.48;34.65
Aug 26, 2017;4:00 AM;30.61;30.61;30.61;30.61;43;30.61;-;30.61;30.33;43;30.01;35.84
Aug 26, 2017;5:00 AM;30.29;30.29;30.29;30.29;43.26;30.29;-;30.29;29.62;41.11;30.5;39.01
Aug 26, 2017;6:00 AM;30.47;30.47;30.47;30.47;46.51;30.47;-;30.47;30.24;46.51;30.92;39.41
Aug 26, 2017;7:00 AM;31.04;31.04;31.14;31.04;46.55;31.04;-;31.14;31.41;46.55;33.5;33.5
Aug 26, 2017;8:00 AM;34.82;34.82;35.68;34.82;50.68;34.82;-;35.68;32.83;50.68;36;45.64
